artist_id	artist_name	is_in_US_Canada	location
ARUM5WA1187B996833	James Dean Bradfield	False	Pontypool, Wales
AR05UN81187FB4FC8B	Drop Nineteens	True	Boston, MA
AR2C2WM1187FB3CF7F	Byron Metcalf	True	Prescott, AZ
AR6C76I1187FB40E67	Doris Day & Howard Keel	True	Cincinnati, OH
AR3VF281187B9B4451	Field Music	False	Sunderland, England
AR9356W1187FB3BC13	Planet Bliss	False	Great Britain / UK
ARFRLTK1187FB39A41	Pinto	False	SWEDEN
ARKYGIG11E8F5BFBF4	Politic Live	True	Pittsburgh Pennsylvania USA
AR9N5P41187FB49DB3	The Red Paintings	False	Brisbane, Australia
ARJ7EEP1187FB42047	Joe Zangie	True	New Jersey
ARGWHSD11EDCAC681C	Theo Tams	True	Lethbridge, Alberta
ARVNGBX1187FB53A98	Ide	True	NY - New York City
ARZERGU1187FB590D4	Lowlife	False	Scotland
ARZU2LM1187B994923	Jessie Hill	True	New Orleans, LA
ARKGYG81187FB579A8	Lucy Woodward	True	Los Angeles CA
ARRMZ461187B98CC77	Ansel Collins & Dalton Browne	True	Jamaica
ARXXCAI1187FB4D555	At The Drive-In	True	El Paso, TX
AR1NJX01187FB3E640	Don Nix	True	Chapel Hill NC
AR6V12W1187B9ACFE6	Band Aid	False	United Kingdom
ARHINI51187FB4EB6F	Confucius	True	Pennsylvania
ARUHYZF1187B9ACD82	Maria Solheim	True	New York, NY
ART4QK31187B9B7012	Carmen Cavallaro	True	New York, NY
AR68V7Z1187B9A2FCA	Polkaholix	False	GERMANY
AR4MVC71187B9AEAB3	Men At Work	False	Down Under
AROFGAP1187B98CD72	Tim Christensen	False	Copenhagen, Denmark
ARMMLKC1250940EEB2	Stevie Nicks w/ Tom Petty and the Heartbreakers	True	Phoenix, AZ
AR1AFC91187FB53318	Cooly's Hot Box	True	NY - New York City
ARKHBUD11E2835EF52	Lewi Longmire_ Bingo (Kevin Richey)_ Ned Folkerth_ Bill Rudolph	True	Oregon
ARYSPFJ1187B99B6F1	Danny Tenaglia	True	New York | Miami
AR2EHRD11C8A415E53	The Oscillators	True	New Jersey
AR596DE1187B98C37D	The Artwoods	False	London
AR9QYWN1187B9B3E3F	Jeremy Warmsley	False	London, England
ARYQ92Q1187B98AA4B	Babyhead	False	Bristol
ARXSLKC11F50C4EEC1	The Krayolas	True	Austin TX
ARMKCSD122BCFCC85B	Icewater	True	CANADA - Ontario
ARIB6ZB1187FB3BEDD	Misha Mengelberg	False	Kiev, Ukraine
ARPVQDD11F4C83B64A	Delmore brothers	True	Elkmont, AL
ARM45DS1187B99DE37	Galaxia	False	Manchester, England
ARGH53H1187B9A5511	Cliff Bruner	True	Houston, TX
ARUP0731187B99D049	Monica Zetterlund	False	Hagfors, Sweden
AR6K5NA1187B98E070	Sun City Girls	True	Phoenix, AZ
ARQHKLO122ECCBBC85	Beau Hall	True	Georgia
AR8160F1187B98ED08	Lisa Lashes	True	California - LA
ARY6PET1187B9A517E	Fearless Iranians From Hell	False	Iran
ARHN3YA1187B99B787	Purity	False	Margate
AR4QU0P1187FB38E06	Chick Corea / Return To Forever	True	Chelsea, MA
ARBLEFQ11EB9C81064	D-MAUB	True	Cincinnati OH
ARCLKLH11F50C48CFC	This Island Earth	True	NY - Long Island
ARXORFK1187FB514A5	Triangulo De Amor Bizarro	False	Galicia
ARABMOS1187B99C2B5	Susan Gibson	True	Texas
ARMKXH91187B99FCC0	Heavenly States	True	Oakland CA
ARZGSBD1187B9919F2	The June Spirit	True	Marlton, NJ
AR89W4E1187B9B3AF2	Rapsoul	False	Frankfurt am Main
ARUQOCM11F4C84889A	Mick Overman	True	California
ARW0K5F1187B9AFCC0	The Vandals	True	Huntington Beach, CA
ARI96RE1187B9A59F8	Brother Sun Sister Moon	False	London, England
ARSSL6R1187B99144C	Marcos Witt	True	San Antonio, TX
ARKJWJD1187FB5A317	Lack Of Afro	False	Reading, England
ARY0VAW1187FB422AF	Jimmy X	True	Washington, DC
AREREER1187FB49E24	Guitar Crusher	True	Hyde County, NC
ARHKV281187FB43121	The Wild Tchoupitoulas	True	Louisiana
ARLNFCY1187FB40CBC	Carmen	False	Invercargill, New Zealand
ARXFKCC122BCFCA2E0	Ralvero	False	Roosendaal, The Netherlands
AR6JHON1187B9AE0CD	Kenneth Graham	True	Burbank, Ca.
ARI9GBD1187FB416BC	Scotch	True	Tennessee
ARUNSWU1187FB5855F	Nightcrawlers	True	CANADA - Ontario
AR929981187B98CBB3	Armitage Shanks	False	England
ARZM4QL1187FB3871A	Sascha Barth	False	Freiburg
AR9FKRD1187B9B73D4	Marianne Faithfull	False	Hampstead, London, England
ARIQUX51187FB42548	Chad Wackerman	True	California - LA
ARZERTF1241B9CF018	Stormy Weather Connection	False	GERMANY
AR99OWM11C8A4149FD	Arco Iris	False	Valais/Suisse
ARW2AMZ1187FB381AC	Wilson Pickett / Duane Allman	True	Nashville, TN
ARFGIYG1187FB366AE	Prototype 909	True	New York, NY
AR5MFHJ1187FB40499	Murray McLauchlan	False	Paisley, Scotland
AR5O3CZ1187B99FCEF	Metropolis	True	NY - New York City
ARCXQPA11EBCD777A4	Gwen Sebastian	False	Not Applicable United Kingdom
AR8HOOD1187B9A6C1F	The Scaramanga Six	True	Desert Hot Springs California USA
ARY3I701187B98C808	Bloodrock	True	Fort Worth, TX
ARBLLWC1187B993740	Aly-Us	True	Newark, NJ
ARPBATN1187FB3AA40	Rosalie Allen	True	Old Forge, PA
ARBEH9Y1187B992179	Seabound	False	Lisbon, Portugal
AR475MP1187B9A5449	The Balancing Act	True	Ann Arbor, MI
ARID0Q41187B9B4F2C	Willie Hutch	True	Los Angeles, CA
ARQTB9Z1187B99566B	Charlie Shavers	True	New York, NY
AR45UNF1187FB45AD8	Tina Arena	False	Melbourne, Australia
ARNLTB01187B9AE52F	Mildred Bailey	True	Tekoa, WA
ARMKWGF1187FB3FA7E	Kim Stockwood	True	St. Johns, Newfoundland, Canada
AR2EBHX1187B9B5DE0	Chin Chin	True	Brooklyn, NY &amp; Louisville, KY
ARYLSD31187B9AE44F	Scott Walker	True	Ohio/London
ARKKEQR1187B9A4D0F	Frank Black	True	Long Beach, CA
ARXK67H1187B99FBBC	Murmur	False	Newcastle
ARJMH3A1187B99A40A	Underground Railroad	False	Montigny, France
ARC4O5Z1187B9AE91F	Klimperei	False	FR
ARIWQ311187B99B32B	T-Rio	True	RU
ARENF2L1187FB3C1D2	At War With Self	True	Indiana
AR64XW41187B9B4BF0	The Black Dog	False	London, England
ARNN9FZ1187FB48DB5	The Sports	False	Melbourne, Australia
AR8KCGU1187FB514D5	The Wiseguys	True	Valley, Al.
ARF9FQL1187B98B9ED	Ultraviolet	False	London, UK
AR2GFJV1187B9A4805	Jan Hammer	False	Prague, Czechoslovakia
ARHHGZQ11EBCD754EA	Art Official	True	Eastport Maine USA
AR6KZ171187B98B3D2	Dust Rhinos	True	CANADA - other
ARVHS771187FB39D6D	Everything Must Go	True	California - SF
ARNRKTP1187FB4CF37	1_000 Homo DJ's	True	Chicago, Illinois, USA
AR5R69M1187FB50FA7	Freddy Fresh	True	New York, NY
ARX597D1187FB5123D	Tim Staffell	False	UK - England - South East
ARHI6HD1187B9A0A87	The Premiers	True	San Gabriel, CA
ARGHBVV1187FB4D57A	Ryan Adams	True	Jacksonville, NC
ARMKNC21187FB4696B	Dashboard Confessional	True	Boca Raton, Florida
ARLXH0A1187FB3C5E7	Dead To Fall	True	Chicago, IL
ARZW2J71187FB39FC5	The Square Root of Evil	True	Vancouver
ARGSG4U1187FB52E04	ST	True	Alabama
ARIIZEN1187B99569F	Mac Curtis	True	Olney, TX
ARK8Q3X1187B9AEAF0	Sahara Hotnights	False	Sweden
ARUCAGF122988FA8BB	Patrick Ryan Clark	True	Texas
ARDQKMM1187FB3F4F0	Roky Erickson	True	Dallas, TX
AR6UVLC1187B9B4D4C	Suzi Quatro	True	Detroit, MI
ARKCOPX1187B9A2DAC	Roger Smith	False	Crawley, Sussex, England
ARSFARZ1187FB3C60F	Kristin Hersh	True	Atlanta, GA
ARNIAXU11F50C514DD	Alejo Durán	True	Valledupar
AR4R84C1187FB3EC16	Shelly Manne	True	New York, NY
ARNWVN41187B9A51BB	Scanners	False	London/Stroud
ARDBSFT1187B9AC9C1	Fountains Of Wayne	True	New York, NY
ARM9AV41187B9A67CD	Liam Clancy	False	IRELAND
AR6LGWK1187B98E3F2	Integrity	True	Cleveland, OH
AR3OQ0O1187FB41EA3	Ernst Märzendorfer / Chor Opernfestspiele St. Margarethen	True	NYC / BAY AREA
ARXGO2I1187B9B9752	Luca Carboni	False	Bologna, Italy
AR9BOYC1187FB4A538	Si Begg	False	London, England
AR0O9WU1187FB55E83	Arthur Lyman	True	Kauai, HI
ARQ2FVV1187FB4141A	Terry Reid	False	England
ARKGF0B1187B9B1CA5	Francisco Lopez	False	Spain
ARWCUWR1187FB470C3	Alex Bueno	True	Florida
ARIEZO31187FB3F421	Dave Carter & Tracy Grammer	True	Oregon
ARDNX631187FB55110	The Threads	True	NY - New York City
AR9YUFD1187B98F91B	Omar & The Howlers	True	Austin, TX
ARB83GI1187B9A07F9	STL	True	Virginia
ARB2PJE1187B9A093A	Bianca	True	Tennessee
ARCKGDP11F50C47780	Al Turner	True	Michigan
ARAWTWX122988F7CE2	Superstar Quamallah	True	NY - New York City
ARJRNS51187B9986B8	Balzac	False	Osaka, Japan
ARUOGOS1187B989091	R. Stevie Moore	True	New Jersey
ARGIABO1187FB4B3B5	Ronnie Milsap	True	Robbinsville, NC
ARTVKKQ1187B997108	Storyhill	True	Bozeman, MT
AR1VG6L1187B999D3F	Subhumans	False	Cornwall, England
AR3BAPB1187FB3DD5E	Dr Feelgood	True	Montgomery, AL
AR8WDV111A348F0AE2	Peter B Allen	True	California - SF
ARCCGH41187FB4D784	Foster & Allen	False	Snaresbrook, England
ARA5PTY1187B998A5B	Stompbox	False	NEW ZEALAND
ARMVRLO11F4C846488	The Villas	True	Pennsylvania
ARK7TKC1187B9A6C2B	Rezurex	True	Los Angeles, USA
ARQMEQV1187B99DB50	Spray	True	Maryland
ARNHIZV11F4C844A9A	Pnuma Trio	True	Tennessee
ARNHLBS11E8F5C0CDF	Victor Varnado	True	Ann Arbor Michigan USA
ARQTI5W1187FB5CCFF	Lynn Anderson	True	Grand Forks, ND
AR3TZAS1187B99F8D8	The Machine	True	Ohio
ARWAIFK1187B99429F	The Elegants	True	Staten Island, NY
AR71EWN1187B9BA18C	Amduscia	True	Mexico City, Mexico
AR5RVV91187B9A4238	Luisito Rosario	True	Pennsylvania
ARMSL551187FB3F4B0	Dark Distant Spaces	True	NY - New York City
AROIF7A1187FB4348F	Basia	True	732, NEW JERSEY, USA
ARVO1XY1187B992678	Barbara Lea	True	NY - New York City
ARRPMC11187B9ABCDE	Timo Räisänen	False	Sweden
ARPVUEN1187B9A9ECD	System and Station	True	Boise, Idaho
AR9OKR51187FB390CC	Art Blakey	True	Pittsburgh, PA
ARF4AVK1187FB45D47	Wayne Bergeron	True	California - LA
ARFUSID1241B9C9462	Daniela Dessì	False	Genova
ARBL6FC1187B9A077E	The Syn	False	London UK
AR8LDR71187B9AA3B6	Modern Day Zero	True	Missouri
AR1RILV1187B988BCC	The Faith	False	Tjimahi, KPH zone
ARYU4I01187FB5B8B8	Kevin Kern	True	California - SF
AR7UBXR1187B9AA0FB	Musical Youth	False	Birmingham, England
ARX2BXM1187B9A37C8	I.L.L.	True	Texas
ARJOTW41187B9B6DA7	Stone Gossard	True	Seattle, WA
ARSENTP1187B9BA2A5	Jim Brickman	True	Durham North Carolina USA
AR82JG81187B98D271	Death Threat	True	Connecticut
AR9K6SJ1187B989A32	Cassius Clay	True	New Jersey
ARDXS1J1187B99388C	Nahawa Doumbia	False	Bougouni, Mali
AROSOPE1187B9B30F4	Rafael Toral	False	Portugal
ARYCKE41187B99F646	Molly Bee	False	Manchester United Kingdom
ARB2LGI1187FB4CD55	Archie Bronson Outfit	False	Wiltshire, England
ARGYJUJ1187B9AEE2B	Johnny Cash / June Carter	True	Kingsland, AR
AR8LR0X1187FB4CCB7	Monica Lewis	True	Chicago, IL
ARJP7YH1187FB54755	Coil	True	Seattle, WA
AR0I08Y1187B9AC057	David Pack	True	Huntington Park, CA
AREJXK41187B9A4ACC	Raphael	False	France
ARMBMEF1187FB42A00	Big Joe Turner	True	Kansas City, MO
AR53T1S1187FB565D2	Benny Martin	True	Sparta, TN
AR30K451187FB382FD	Disown	True	Ohio
ARSZ7L31187FB4E610	Devotchka	True	Denver, CO
AR4SGJZ1187FB546D7	Seek	True	Georgia
ARLSWXA1187B98E534	A Hawk And A Hacksaw	True	Albuquerque, NM
AR0C80V1187B990100	Bushman	True	San Antonio Texas USA
AR7MEX01187B9958BA	Beam Vs. Cyrus	True	Pennsylvania
AR1I4XY1187B99A6E3	Amyth	False	BIG PINE KEY, Flevoland
ARMZIKF1187FB46B0D	Murs	True	Eugene, OR
ARJD9SQ1187FB4A8A9	Jonny Polonsky	True	California - LA
ARZZMTX119B340377D	Tim Bowman	True	Staplehurst
ARAZBHS11F4C8485D2	Andre' Lee	True	Mississippi
ART9C561187B99D055	Falcons	True	Detroit, MI
ARIGBXQ122ECCB8F73	Barry Jackson	False	Great Britain / UK
ARQWDRL1187B998CD2	Tanita Tikaram	False	Munster, West Germany
ARTWU4H1187FB44AB9	Joseph Jarman_ Leroy Jenkins_ Jeffrey Schanzer_ Myra Melford_ Lindsey Horner	True	Pine Bluff, AR
AR3V9JE1187B99D086	Last Tuesday	True	Harrisburg, PA
ARI6RIV1187B9B634A	TheAudience	False	Great Britain / UK
ARM7CYZ1187B9B8DC5	Eric Carmen	True	Cleveland, OH
ARYPLX21187FB3657A	The Stills	True	Montreal, Quebec, Canada
ARX2L0C1187B994B01	Ut	True	Puerto Rico US
ARA7WV51187FB532B0	GG Allin	True	Lancaster, NH
ARM2V6F1187B9A9B31	Ulysses	False	Bath / Bristol
AREM8UT1187B9890C3	Lonnie Plaxico	True	Chicago, IL
AREYZFN12298900558	J-Double	True	Washington DC
ARUH25S1187B99158C	Empire Falls	True	North Carolina
ARE9SYU1187B9B9838	Jerry Reed	True	OCALA, Florida
AR88KXO1187B9AE4DF	The Young Gods	False	Geneva, Switzerland
ARXJYYV1187FB46D7A	Sean Finn and Gipsy Brothers	True	California - SF
ARD46C811C8A414F3F	Kid Cudi / MGMT / Ratatat	True	Cleveland, Ohio
AREUYTD1187FB37FAA	Cevin Fisher	True	East Orange, NJ
AR225QF1187B9B351E	Beaten Awake	True	Kent, OH
ARTLRM61187FB3869E	Bo Bice	True	MELISSA, Texas
ARU3BQ91187FB5A3D6	Animal Collective	True	New London
AREQ9AY1187FB40E19	Spitfire	False	Athens
ARHBEG01187B98F26C	Mentors	True	Seattle, WA
AR6VDI31187B9904AF	The Seldom Scene	True	Washington D.C.
ARMNDIJ1187B9A09EA	Marian McPartland	False	Windsor, England
ARYBIE21187FB457CB	Lunic	True	NY - New York City
ARTHWIZ1187FB4258D	Frank Ifield	False	Coventry, England
AR24JCI1187B9B46F7	Az Yet	True	Philadelphia, PA
AR8I4QK1187B9BA343	Kite	True	Barbados
AR0BXMP1187FB474BB	Threshold	True	Los Angeles, CA
AR12O271187B991EB8	Binocular	True	California
ARH81D11187B98DB15	Frankie Lee Sims	True	New Orleans, LA
AROJAG11187B9B71A3	The Chap	False	London
ARRVZ631187FB48041	mechanical bride	True	California
AR4AGY31187B9BA383	Rick Danko	True	Simcoe, Ontario, Canada
ARX78NZ1187B995655	Drive Til Morning	True	New York, NY
ARZ09XM1187FB45F24	Gerry & The Pacemakers	False	Liverpool, England
ARQ0BG21187B99ED8F	Mush	False	Switzerland
ARQQFFC11F4C84097C	Linda Hirschhorn	True	California - SF
ARLPWXD1187FB4CB6A	Hatesphere	False	Copenhagen/Aarhus - Denmark
ARM4TS31187FB5BA32	Joyce Sims	True	New York, New York
AR2M53T1187FB3DDA7	Charlie Christian / Dizzy Gillespie	True	Dallas, TX
AR9UHXP1187FB3A979	Open Season	False	Suisse - Berne
ARO0QD41187FB3AB0A	Keb' Mo'	True	Los Angeles, CA
AR7Z7LN1187B98C8CB	Felix Da House Cat	True	Detroit, MI
ARO41MG1187B9AFC58	Lifelike	True	Illinois
AR2F08D11C8A42C359	Dela	True	Kansas
ARNABQL1187B9A5211	Breakfast Club	True	New York, NY
ARQTD271187B9A13C3	Torpedo Boyz	True	California - LA
AROS7QJ1187B98C2A3	Brian Vander Ark	True	Grand Rapids, MI
AR3TRZG1187FB3AEA1	Naked Raygun	True	Chicago, IL
ARXLGUH1187FB5A1B1	Tim 'Love' Lee	False	Cambridge, England
ARYBUAO1187FB3F4EB	Gene Chandler	True	Chicago, IL
ARHNMEZ11F50C4706C	Karen Peck And New River	True	Tennessee
ARW6LIW1187B9966CD	JERRY WALLACE	True	Kansas City, MO
ARHEDGH1187B9A7651	Jacki O	True	Miami, FL
ARV03YB1187B9AFC22	Dave Hole	False	Heswall, Cheshire, England
ARHV365119B3403482	Resistance	True	Georgia
AR7FVHZ1187B99B973	Airlock	False	Brussel, Belgium
AREIK8S1187B9A6071	Miguel Morales	True	BRANDON, Florida
ARZPQH61187FB36124	Anya Featuring David Banner	True	Billings, Montana
ARFR98X1187B99B104	Deitra Farr	True	Chicago, IL
ARWECX21187B99EE06	Tara Angell	True	NJ
AR8WLKY1187B9AC1B1	Willie Kent	True	Sunflower County, MS
ARWQ8KO1187B9A4687	Andrew "Jr. Boy" Jones	True	Texas
ARVWPND11F4C843C7A	Cybervixen	True	California - SF
ARRA8H01187B9A56AF	Nancy Martinez	True	Quebec City, Quebec, Canada
AR4JBI01187FB3DD5B	Puhdys	False	East Germany
ARTHQ1A1187FB3F16C	David Hines	True	Virginia
AR57QXQ1187B990B83	Sweet Tee	True	Queens, NY
ARDQ77S11C8A415CB4	Hot Leg	False	London
ARNQBYZ1187FB3E41B	Indian Summer	False	Skien
ARMO9Q71187B9A6B25	Duke Robillard	True	Woonsocket, RI
ARVIZ6L1187FB509A5	The Album Leaf	True	California
AREVH1V1187FB43407	Plas Johnson	True	Donaldsonville, LA
ARLH0QN1187FB42083	Alter Der Ruine	True	Arizona
ARO5X9M1187FB56385	Leroy Holmes	True	Pittsburgh, PA
AR56CNM1187B99442A	Judas Iscariot	True	DeKalb, Illinois, USA
ARC15471187FB4640C	Hurricane	True	Kansas
ARGYPCN1187B9A5F3A	Meltdown	True	United States
ARTKZNZ11F4C847CC0	Kevin Koelbl	True	California - LA
ARWIL3X1187FB4318D	Messiah	True	New Jersey
ARWKFPM1187FB4E712	Sleater-kinney	True	Olympia, WA
ARJ4M9Z1187FB4AC30	Shakti with John McLaughlin	True	NY - New York City
AROMU7O1187B9B4955	Poster Children	True	Champaign-Urbana, IL
ARI8B2C1187FB538B6	Wendy James	True	Ohio
AR3WZ7F1187B98A0B6	Jumbo	True	Monterrey, N.L.
ARZJDBC1187FB52056	Nasty Savage	True	Brandon, Florida
ARXQQJ21187FB381F2	Rebek	True	Seattle
ARO4H5M1187FB4384D	Adrenaline	True	Chicago, IL
ARJHNU21187B98E15C	Jana Kirschner	True	New York New York USA
ARVEQDO1187FB572D4	Vernon Reid	False	Staten Island, NY
ARDL2Q51187B9AF8FF	Polyrhythm Addicts	True	New York, NY
AR25BH21187B9B5193	Josh Ottum	True	Seattle
ARXP3AU1187B9A53CC	Sweeney's Men	False	Galway, Ireland
ARWTRVT1241B8B9D59	Benjamin Ma	False	Hong Kong
ARSHH9G1187B99334C	Ronnie McNeir	True	Camden, AL
ARLGQRY1187FB3AAA5	Zack De La Rocha / KRS-One / The Last Emperor	True	Long Beach, California
ARTB3OO1187FB49BDA	Elton John	False	Pinner, Middlesex, England
ARBZIBH1187B9AB75B	John Littlejohn	True	Lake, MS
ARIFSHS1187FB3E3ED	Wes Jeans	True	Texas
ARG3H5J1187FB59D6C	The Inmates	False	UK - England - London
ARE88TD1187FB4475B	Neal Hefti	True	Hastings, NE
ARE93YV1187B9937CC	Baka Beyond	False	Cameroon
ARMW4I01187B98AEF8	The Alkaholiks	True	Los Angeles, CA
ARIOWCD1187B9941C0	Kokayi	True	Denver Colorado USA
ARY5QHA1187B994136	Jim & Bob	False	London
ARVEWQJ11F50C4CEED	cholo	True	NY - New York City
ARHU4PB1187FB508A9	Myron Floren	True	Minnesota
AR6DGPH1187B998587	David Evans	True	Tennessee
ARC61371187B991208	Volebeats	True	Hamtramck, MI
ARHHN141187B990FF4	Grace Slick	True	Chicago, IL
ARSUNNL11F4C83D1ED	Calm Chaos	False	SWEDEN
ARF67PO1187FB48F3E	Dangerdoom	True	Los Angeles, Ca
ARAVKKR11EBCD77AE2	Post War Years	True	Brooklyn New York USA
ARF1FR21187B9ABD1B	Mandible Chatter	True	California - SF
ARW7AOS1187B98BD5D	Trusty	False	Praha
AROBQ0B1187FB404F6	Walter Jackson	True	Pensacola, FL
ARY29Z81187B9B38FB	Elek Bacsik	False	Budapest, Hungary
ARSTUXX1187B9B2A1A	Codie Prevost	True	United States
AR02WCL1187B9A7FDF	Stockholm Syndrome	True	SF, LA, NYC, US
ARX77NM1187B9B58BF	Anna Waronker	True	Los Angeles, CA
ARH7WUK1187FB38926	Thanassis Moraitis	True	Austin, TX
ARHDZYJ1187FB38530	The Men They Couldn't Hang	False	London, England
ARA25A01187FB55E9E	Carl Verheyen	True	Portland Oregon USA
ARUA34B1187FB3DF74	Chubby Checker	True	Philadelphia, PA
ARB91LI1187B9B0D97	People In Planes	False	Cardiff, Wales
ARX41WT1187B98DC52	Garrison	True	NY - Upstate NY
ARM891J1187B991327	Wes Montgomery Trio	True	Indianapolis, IN
AR94H5I1187FB4DD2C	The Mass	True	California - SF
ARFBNTL1187B996FBD	Brother	True	Florida
ARYXSER1187FB43975	Two Gallants	True	San Francisco, California (Estados Unidos)
AR8HMQU1187B988BDE	Cynics	True	The Pitts
ARNLZKJ1187B98E095	Head	False	Manila, Philippines
AROUUTS1187FB36EF9	As Hope Dies	True	Orange County, CA
ARO53271187B9A9371	Doctor Ross	True	Tunica, MS
ARLST841187FB479E9	40 Glocc	True	Los Angeles, CA
ARNRQZL119B8669837	Carach Angren	False	Netherlands
ARPPJJJ1187B9B04BD	General Pecos	True	BROOKLYN, New York
ARTPW321187FB46DB4	Girls On Film	True	United States
ARUQSEE1187B9983F8	Music Explosion	True	Mansfield, OH
ARCD3ST1187FB3D9F3	Jimmy Murphy	True	Birmingham, AL
ARNULPX1187B98D843	Steve White	True	California
ARSUZFQ12086C14301	Matt Belsante	True	Tennessee
ARP5P651187FB5397F	Jimmie Davis	True	Quitman, LA
AR5972H1187FB52A6C	Rotary Connection	True	Chicago, IL
ARSGQSK1187B9B265D	Ganglords	True	Youngstown  Ohio USA
ARPFOGC1187B9928F5	ILS	False	Great Britain / UK
AR5F8B11187FB42B01	Former Fat Boys	True	Illinois
ARN29BF1187FB4875D	Mark Van Hoen	True	Illinois
AR154KY11C8A42C612	Inger Marie Gundersen	False	NORWAY
ARD94MR11C8A42B029	Richie McDonald	True	Tennessee
ARYA6TS1187B9966DA	Tony Bellus	True	Chicago, IL
ARMSEW41187FB5B1C6	Mary Flower	True	Oregon
ARIOVTO1187B98ECB2	Trevor Rabin	True	Toronto, Ontario, Canada
AR7J49E1187FB486E6	Omara Portuondo - Chucho Valdés	True	Havana, Cuba
ARWUARW1187B9AD31D	Don Henley	True	Gilmer, TX
ARFTKRV11F4C8474F8	Robert Blake	True	Jamaica
AR8TGQO1187FB5677F	Jane Morgan	True	Boston, MA
ART9JQI1187B98D450	DJ Luck & MC Neat Feat. JJ	False	UK
AR0W7561187FB57131	Armin van Buuren	True	California - LA
ARMASZL1187B990720	Smoke City	False	London, England
ARN0SOL1187B99D87C	Cathy Fink & Marcy Marxer	True	KENSINGTON, Maryland 
AR5VDBL1187B9ADB75	Seven Eleven & Wally M	False	Netherlands
ARWGBTO1187FB3D1FA	Irving Kaufman	True	New York, NY
AR0U6711187FB3FFB1	Terje Todd	False	Oslo
ARJBFCK11F50C4AFFB	Broadmoore	True	Louisiana
AR3M6ZZ1187B9B1EC0	Thomas Anders	False	Warmstadt, DE
ARZQPHW11F4C8422E0	Atlanta Symphony Orchestra	True	Atlanta, GA
ARWCBT01187FB516E8	Sa-ra Creative Partners	True	California - LA
ARUS86D1187FB5675D	The Xcerts	False	Aberdeen/Exeter, UK
AR0AFBN1187FB46668	Jeanette	False	Berlin, Germany
ARFXYSP122ECCB88F3	Beckah Shae	True	Tennessee
ARRAZG21187FB40B16	Ralph Towner_ Gary Peacock	True	Chehalis, WA
AR2ICX11187B99BAE7	The Foundry Field Recordings	True	Columbia, MO
ARFCHUX11EBCD791E3	Hwood	True	California - SF
ARK94HP1187FB4F804	Dj Sprinkles	True	NORTH ANDOVER, Massachusetts
AR45D8A1187B98B355	Annakiya	False	London
AR1898D1187FB4617D	Catch 22	False	Colchester
ARX0VZ41187FB48DC3	Delta Nove	True	Long Beach, CA
AR47NV31187FB3729F	Fila Brazillia	False	Hull, England
AR0AORI1187FB54663	Pound For Pound	True	Springfield, il
ARXPIMZ11F50C499EB	Fulcrum	True	Texas
ARYLENQ1187B9A4C08	Bochum Welt	False	Milan, Italy
AR56RQD1187B9A1E87	Joe Stump	True	New York
ARZQMTK1187FB4611A	Philip Glass	True	Baltimore, MD
ARDWCSV122ECCBDDCA	Kubatko	False	Czech Republic
AR9WUFQ1187B99A6E4	Epic Soundtracks	False	South Croydon, England
AR3DYAD1187FB3964E	Chet Atkins	True	Luttrell, TN
ARXCKHS1241B9C77E0	John Berenzy	True	NY - Upstate NY
ARDT2Z31187FB3CEAC	Panjabi MC	False	Coventry, England
ARL88QM1187FB5940C	Colm Wilkinson	True	CANADA - Ontario
ARPONI91187FB4BB2E	Stavesacre	True	Orange County, CA
ARZUCTR1187B991BD7	Five Foot Thick	True	Spokane, WA
AR3PE3N1187FB3C114	Susan Cowsill	True	Newport, RI
ARZ108T1187B9925C4	Square One	False	Wy Yung / Granite Rock /  Metung / Mt Lookout / Stockholm
ARCRTMI1187B988C2F	King Tubby	True	Kingston, Jamaica
ARA7O3X1187B992124	The Third Planet	False	Bangkok
ARW873H11C8A415FEB	Revocation	True	Boston, MA
ARY6F4V1187B99AC0B	Bunny Sigler	True	Philadelphia, PA
AR0A5SZ1187FB51755	Mastermind	True	La Paz Bolivia
AR5OD801187B9A7B02	The Honeymoon Killers	True	New York, NY
ARWDO1Y1187FB380D4	Faith Evans	True	New Jersey, USA
ARL16O91187B98FDD6	Filippos Pliatsikas/Orhistra Sighronis Mousikis Tis ERT	True	NY - New York City
ARKHCVH12086C1468E	Simon Ho	False	Hong Kong
ARLOZU11187FB37384	Drop Trio	True	Texas
ARETG271187FB52F3B	Greg Kihn	True	Baltimore, MD
ARRIN1R1187B9B78FF	Westside Cartel	True	Washington, D.C.
ARXHWVY1187B998C8E	La Kinky Beat	True	Chicago Illinois USA
AROYZ7R1187FB5AC30	Overtone;Yollandi Nortjie	True	Louisiana
ARZBH9G1187B99B918	Fate	True	Tennessee
ARKK2431187B99B654	Man Doki Soulmates	True	RUMSON, New Jersey
ARCNS7D1187B9ABE72	Clyde McPhatter	True	Durham, NC
ARYCP7D1187B99516B	Pat Travers	True	Toronto, Canada
ARPGE021187B9A1F9F	Carlos Reyes	True	MIAMI, US
ARHQDAN1187FB50A2A	Garrison Keillor	True	Anoka, MN
ARLVUJT1187B9892B9	Ramsay Midwood	True	Arlington, VA
ARSQ1AL1187B98B6DB	Richard Manuel	True	Stratford, Ontario, Canada
ARB57BN1187B9B5EAF	36 Crazyfists	True	Anchorage, AK
ARYS4351187FB55DBA	The Drill feat. Steve Mac	False	UK
